# ================
# Train Parameters
# ================
# Train Velocity: 10
# Start X: 10
# Start Y: 38
# Width: 15
# Height: 15
# Separation: 49
# =================
# Domain Parameters
# =================
# min X, max X: 0.000000,2.000000
# min Y, max Y: 0.000000,2.000000
# Nx: 100
# Ny: 100
# dx: 0.020202
# dy: 0.020202
# dt: 0.000102
# Re: 100.000000
# nu: 0.100000
# U: 0.000000
# Final time: 2.550862
# Iterations: 25000
# Start Time: Sat Apr 16 14:40:43 2016
# End Time: Sat Apr 16 16:40:35 2016
# Duration: 7191.991240 seconds
# ====
# Data
# ====
# x	 y	 u	 v	 P	 vorticity
0.000000,0.000000,0.363380,0.000000,-35.350257,0.000000
0.020202,0.000000,0.369995,0.000000,39.103640,0.000000
0.040404,0.000000,0.376887,0.000000,39.103484,0.000000
0.060606,0.000000,0.384022,0.000000,39.102378,0.000000
0.080808,0.000000,0.391358,0.000000,39.100541,0.000000
0.101010,0.000000,0.398852,0.000000,39.098073,0.000000
0.121212,0.000000,0.406455,0.000000,39.095026,0.000000
0.141414,0.000000,0.414120,0.000000,39.091441,0.000000
0.161616,0.000000,0.421797,0.000000,39.087355,0.000000
0.181818,0.000000,0.429440,0.000000,39.082809,0.000000
0.202020,0.000000,0.437004,0.000000,39.077845,0.000000
0.222222,0.000000,0.444446,0.000000,39.072509,0.000000
0.242424,0.000000,0.451725,0.000000,39.066849,0.000000
0.262626,0.000000,0.458806,0.000000,39.060917,0.000000
0.282828,0.000000,0.465656,0.000000,39.054765,0.000000
0.303030,0.000000,0.472246,0.000000,39.048444,0.000000
0.323232,0.000000,0.478550,0.000000,39.042005,0.000000
0.343434,0.000000,0.484548,0.000000,39.035498,0.000000
0.363636,0.000000,0.490223,0.000000,39.028971,0.000000
0.383838,0.000000,0.495562,0.000000,39.022466,0.000000
0.404040,0.000000,0.500555,0.000000,39.016025,0.000000
0.424242,0.000000,0.505199,0.000000,39.009684,0.000000
0.444444,0.000000,0.509489,0.000000,39.003475,0.000000
0.464646,0.000000,0.513429,0.000000,38.997426,0.000000
0.484848,0.000000,0.517021,0.000000,38.991561,0.000000
0.505051,0.000000,0.520273,0.000000,38.985899,0.000000
0.525253,0.000000,0.523193,0.000000,38.980455,0.000000
0.545455,0.000000,0.525793,0.000000,38.975239,0.000000
0.565657,0.000000,0.528086,0.000000,38.970259,0.000000
0.585859,0.000000,0.530087,0.000000,38.965517,0.000000
0.606061,0.000000,0.531811,0.000000,38.961015,0.000000
0.626263,0.000000,0.533275,0.000000,38.956750,0.000000
0.646465,0.000000,0.534497,0.000000,38.952716,0.000000
0.666667,0.000000,0.535495,0.000000,38.948905,0.000000
0.686869,0.000000,0.536286,0.000000,38.945310,0.000000
0.707071,0.000000,0.536890,0.000000,38.941919,0.000000
0.727273,0.000000,0.537324,0.000000,38.938718,0.000000
0.747475,0.000000,0.537608,0.000000,38.935697,0.000000
0.767677,0.000000,0.537757,0.000000,38.932839,0.000000
0.787879,0.000000,0.537790,0.000000,38.930131,0.000000
0.808081,0.000000,0.537722,0.000000,38.927557,0.000000
0.828283,0.000000,0.537570,0.000000,38.925103,0.000000
0.848485,0.000000,0.537347,0.000000,38.922752,0.000000
0.868687,0.000000,0.537066,0.000000,38.920491,0.000000
0.888889,0.000000,0.536741,0.000000,38.918304,0.000000
0.909091,0.000000,0.536383,0.000000,38.916176,0.000000
0.929293,0.000000,0.536000,0.000000,38.914093,0.000000
0.949495,0.000000,0.535601,0.000000,38.912042,0.000000
0.969697,0.000000,0.535194,0.000000,38.910009,0.000000
0.989899,0.000000,0.534784,0.000000,38.907982,0.000000
1.010101,0.000000,0.534374,0.000000,38.905948,0.000000
1.030303,0.000000,0.533967,0.000000,38.903898,0.000000
1.050505,0.000000,0.533564,0.000000,38.901820,0.000000
1.070707,0.000000,0.533162,0.000000,38.899704,0.000000
1.090909,0.000000,0.532759,0.000000,38.897543,0.000000
1.111111,0.000000,0.532351,0.000000,38.895329,0.000000
1.131313,0.000000,0.531931,0.000000,38.893055,0.000000
1.151515,0.000000,0.531491,0.000000,38.890716,0.000000
1.171717,0.000000,0.531020,0.000000,38.888308,0.000000
1.191919,0.000000,0.530506,0.000000,38.885828,0.000000
1.212121,0.000000,0.529937,0.000000,38.883276,0.000000
1.232323,0.000000,0.529296,0.000000,38.880652,0.000000
1.252525,0.000000,0.528567,0.000000,38.877957,0.000000
1.272727,0.000000,0.527731,0.000000,38.875197,0.000000
1.292929,0.000000,0.526769,0.000000,38.872377,0.000000
1.313131,0.000000,0.525660,0.000000,38.869505,0.000000
1.333333,0.000000,0.524382,0.000000,38.866591,0.000000
1.353535,0.000000,0.522913,0.000000,38.863646,0.000000
1.373737,0.000000,0.521229,0.000000,38.860685,0.000000
1.393939,0.000000,0.519307,0.000000,38.857724,0.000000
1.414141,0.000000,0.517123,0.000000,38.854782,0.000000
1.434343,0.000000,0.514656,0.000000,38.851878,0.000000
1.454545,0.000000,0.511882,0.000000,38.849034,0.000000
1.474747,0.000000,0.508782,0.000000,38.846276,0.000000
1.494949,0.000000,0.505336,0.000000,38.843627,0.000000
1.515152,0.000000,0.501529,0.000000,38.841117,0.000000
1.535354,0.000000,0.497345,0.000000,38.838773,0.000000
1.555556,0.000000,0.492774,0.000000,38.836626,0.000000
1.575758,0.000000,0.487811,0.000000,38.834707,0.000000
1.595960,0.000000,0.482453,0.000000,38.833048,0.000000
1.616162,0.000000,0.476702,0.000000,38.831683,0.000000
1.636364,0.000000,0.470570,0.000000,38.830644,0.000000
1.656566,0.000000,0.464070,0.000000,38.829968,0.000000
1.676768,0.000000,0.457228,0.000000,38.829688,0.000000
1.696970,0.000000,0.450073,0.000000,38.829841,0.000000
1.717172,0.000000,0.442646,0.000000,38.830462,0.000000
1.737374,0.000000,0.434997,0.000000,38.831587,0.000000
1.757576,0.000000,0.427185,0.000000,38.833251,0.000000
1.777778,0.000000,0.419282,0.000000,38.835491,0.000000
1.797980,0.000000,0.411369,0.000000,38.838338,0.000000
1.818182,0.000000,0.403540,0.000000,38.841827,0.000000
1.838384,0.000000,0.395902,0.000000,38.845984,0.000000
1.858586,0.000000,0.388574,0.000000,38.850837,0.000000
1.878788,0.000000,0.381686,0.000000,38.856404,0.000000
1.898990,0.000000,0.375382,0.000000,38.862700,0.000000
1.919192,0.000000,0.369815,0.000000,38.869740,0.000000
1.939394,0.000000,0.365149,0.000000,38.877556,0.000000
1.959596,0.000000,0.361554,0.000000,38.886251,0.000000
1.979798,0.000000,0.359222,0.000000,38.896139,0.000000
2.000000,0.000000,-0.359222,0.000000,35.484263,0.000000
0.000000,0.020202,0.363498,-0.006708,-35.348548,0.000000
0.020202,0.020202,0.370353,-0.007049,39.104950,-0.011350
0.040404,0.020202,0.377537,-0.007333,39.104467,-0.015871
0.060606,0.020202,0.384984,-0.007574,39.103259,-0.022079
0.080808,0.020202,0.392635,-0.007772,39.101382,-0.028695
0.101010,0.020202,0.400439,-0.007921,39.098889,-0.035297
0.121212,0.020202,0.408340,-0.008019,39.095823,-0.041708
0.141414,0.020202,0.416287,-0.008066,39.092224,-0.047820
0.161616,0.020202,0.424226,-0.008062,39.088127,-0.053548
0.181818,0.020202,0.432108,-0.008009,39.083574,-0.058811
0.202020,0.020202,0.439883,-0.007908,39.078606,-0.063543
0.222222,0.020202,0.447507,-0.007763,39.073269,-0.067680
0.242424,0.020202,0.454938,-0.007577,39.067611,-0.071175
0.262626,0.020202,0.462138,-0.007354,39.061683,-0.073988
0.282828,0.020202,0.469073,-0.007097,39.055535,-0.076093
0.303030,0.020202,0.475714,-0.006810,39.049218,-0.077477
0.323232,0.020202,0.482037,-0.006498,39.042782,-0.078137
0.343434,0.020202,0.488022,-0.006166,39.036277,-0.078083
0.363636,0.020202,0.493652,-0.005817,39.029749,-0.077336
0.383838,0.020202,0.498917,-0.005455,39.023242,-0.075924
0.404040,0.020202,0.503809,-0.005086,39.016794,-0.073885
0.424242,0.020202,0.508326,-0.004712,39.010443,-0.071266
0.444444,0.020202,0.512468,-0.004337,39.004221,-0.068115
0.464646,0.020202,0.516238,-0.003964,38.998155,-0.064489
0.484848,0.020202,0.519644,-0.003597,38.992269,-0.060445
0.505051,0.020202,0.522695,-0.003239,38.986582,-0.056044
0.525253,0.020202,0.525403,-0.002891,38.981110,-0.051347
0.545455,0.020202,0.527783,-0.002556,38.975862,-0.046414
0.565657,0.020202,0.529849,-0.002235,38.970847,-0.041306
0.585859,0.020202,0.531618,-0.001931,38.966068,-0.036080
0.606061,0.020202,0.533110,-0.001643,38.961526,-0.030792
0.626263,0.020202,0.534343,-0.001375,38.957218,-0.025494
0.646465,0.020202,0.535336,-0.001125,38.953140,-0.020238
0.666667,0.020202,0.536111,-0.000894,38.949284,-0.015068
0.686869,0.020202,0.536686,-0.000683,38.945641,-0.010027
0.707071,0.020202,0.537081,-0.000492,38.942201,-0.005154
0.727273,0.020202,0.537318,-0.000320,38.938951,-0.000484
0.747475,0.020202,0.537414,-0.000167,38.935879,0.003952
0.767677,0.020202,0.537388,-0.000032,38.932970,0.008127
0.787879,0.020202,0.537260,0.000084,38.930210,0.012015
0.808081,0.020202,0.537044,0.000184,38.927583,0.015595
0.828283,0.020202,0.536759,0.000268,38.925076,0.018851
0.848485,0.020202,0.536419,0.000337,38.922671,0.021766
0.868687,0.020202,0.536037,0.000391,38.920355,0.024328
0.888889,0.020202,0.535627,0.000434,38.918112,0.026527
0.909091,0.020202,0.535200,0.000465,38.915927,0.028354
0.929293,0.020202,0.534765,0.000486,38.913786,0.029805
0.949495,0.020202,0.534332,0.000499,38.911676,0.030874
0.969697,0.020202,0.533908,0.000505,38.909582,0.031560
0.989899,0.020202,0.533497,0.000506,38.907492,0.031862
1.010101,0.020202,0.533104,0.000503,38.905395,0.031781
1.030303,0.020202,0.532731,0.000499,38.903278,0.031320
1.050505,0.020202,0.532378,0.000494,38.901131,0.030482
1.070707,0.020202,0.532043,0.000492,38.898945,0.029273
1.090909,0.020202,0.531724,0.000492,38.896711,0.027702
1.111111,0.020202,0.531415,0.000499,38.894422,0.025778
1.131313,0.020202,0.531109,0.000512,38.892070,0.023511
1.151515,0.020202,0.530797,0.000535,38.889652,0.020916
1.171717,0.020202,0.530468,0.000569,38.887162,0.018007
1.191919,0.020202,0.530110,0.000615,38.884600,0.014803
1.212121,0.020202,0.529707,0.000677,38.881963,0.011324
1.232323,0.020202,0.529244,0.000754,38.879253,0.007593
1.252525,0.020202,0.528703,0.000850,38.876472,0.003637
1.272727,0.020202,0.528063,0.000965,38.873624,-0.000517
1.292929,0.020202,0.527303,0.001101,38.870718,-0.004838
1.313131,0.020202,0.526401,0.001260,38.867759,-0.009290
1.333333,0.020202,0.525333,0.001441,38.864760,-0.013837
1.353535,0.020202,0.524074,0.001646,38.861732,-0.018439
1.373737,0.020202,0.522599,0.001875,38.858692,-0.023054
1.393939,0.020202,0.520884,0.002129,38.855654,-0.027639
1.414141,0.020202,0.518901,0.002408,38.852639,-0.032145
1.434343,0.020202,0.516626,0.002710,38.849668,-0.036527
1.454545,0.020202,0.514035,0.003035,38.846762,-0.040733
1.474747,0.020202,0.511105,0.003381,38.843948,-0.044715
1.494949,0.020202,0.507813,0.003748,38.841252,-0.048421
1.515152,0.020202,0.504141,0.004131,38.838701,-0.051803
1.535354,0.020202,0.500073,0.004529,38.836325,-0.054812
1.555556,0.020202,0.495595,0.004938,38.834155,-0.057400
1.575758,0.020202,0.490699,0.005353,38.832222,-0.059525
1.595960,0.020202,0.485381,0.005770,38.830558,-0.061147
1.616162,0.020202,0.479642,0.006184,38.829198,-0.062232
1.636364,0.020202,0.473490,0.006588,38.828174,-0.062751
1.656566,0.020202,0.466940,0.006975,38.827521,-0.062687
1.676768,0.020202,0.460014,0.007338,38.827273,-0.062028
1.696970,0.020202,0.452743,0.007668,38.827464,-0.060779
1.717172,0.020202,0.445169,0.007957,38.828128,-0.058955
1.737374,0.020202,0.437343,0.008194,38.829301,-0.056589
1.757576,0.020202,0.429326,0.008370,38.831013,-0.053731
1.777778,0.020202,0.421192,0.008472,38.833299,-0.050453
1.797980,0.020202,0.413028,0.008489,38.836188,-0.046848
1.818182,0.020202,0.404933,0.008410,38.839708,-0.043034
1.838384,0.020202,0.397021,0.008221,38.843885,-0.039153
1.858586,0.020202,0.389417,0.007910,38.848739,-0.035373
1.878788,0.020202,0.382262,0.007465,38.854286,-0.031886
1.898990,0.020202,0.375711,0.006873,38.860536,-0.028905
1.919192,0.020202,0.369929,0.006124,38.867493,-0.026669
1.939394,0.020202,0.365098,0.005209,38.875156,-0.025465
1.959596,0.020202,0.361418,0.004118,38.883512,-0.025745
1.979798,0.020202,0.359109,0.002828,38.892469,-0.028578
2.000000,0.020202,-0.359109,0.001210,35.478679,0.000000
0.000000,0.040404,0.363731,-0.013150,-35.349310,0.000000
0.020202,0.040404,0.370810,-0.013905,39.104703,-0.024443
0.040404,0.040404,0.378238,-0.014517,39.103894,-0.026441
0.060606,0.040404,0.385946,-0.015021,39.102523,-0.029818
0.080808,0.040404,0.393868,-0.015423,39.100569,-0.033792
0.101010,0.040404,0.401940,-0.015724,39.098045,-0.037938
0.121212,0.040404,0.410103,-0.015920,39.094977,-0.042021
0.141414,0.040404,0.418297,-0.016012,39.091394,-0.045901
0.161616,0.040404,0.426466,-0.016001,39.087330,-0.049483
0.181818,0.040404,0.434556,-0.015890,39.082822,-0.052695
0.202020,0.040404,0.442514,-0.015684,39.077911,-0.055477
0.222222,0.040404,0.450294,-0.015387,39.072641,-0.057783
0.242424,0.040404,0.457851,-0.015008,39.067059,-0.059576
0.262626,0.040404,0.465146,-0.014554,39.061213,-0.060831
0.282828,0.040404,0.472145,-0.014032,39.055153,-0.061529
0.303030,0.040404,0.478819,-0.013451,39.048927,-0.061664
0.323232,0.040404,0.485143,-0.012821,39.042585,-0.061237
0.343434,0.040404,0.491098,-0.012150,39.036174,-0.060258
0.363636,0.040404,0.496670,-0.011447,39.029739,-0.058746
0.383838,0.040404,0.501850,-0.010720,39.023321,-0.056724
0.404040,0.040404,0.506631,-0.009978,39.016960,-0.054226
0.424242,0.040404,0.511013,-0.009229,39.010691,-0.051286
0.444444,0.040404,0.514999,-0.008479,39.004545,-0.047948
0.464646,0.040404,0.518596,-0.007735,38.998548,-0.044253
0.484848,0.040404,0.521812,-0.007003,38.992725,-0.040251
0.505051,0.040404,0.524659,-0.006290,38.987094,-0.035988
0.525253,0.040404,0.527153,-0.005599,38.981668,-0.031513
0.545455,0.040404,0.529310,-0.004935,38.976461,-0.026877
0.565657,0.040404,0.531149,-0.004301,38.971477,-0.022126
0.585859,0.040404,0.532687,-0.003700,38.966722,-0.017308
0.606061,0.040404,0.533947,-0.003135,38.962196,-0.012469
0.626263,0.040404,0.534949,-0.002607,38.957897,-0.007650
0.646465,0.040404,0.535715,-0.002118,38.953821,-0.002892
0.666667,0.040404,0.536267,-0.001668,38.949960,0.001767
0.686869,0.040404,0.536626,-0.001258,38.946305,0.006292
0.707071,0.040404,0.536814,-0.000888,38.942848,0.010652
0.727273,0.040404,0.536853,-0.000556,38.939575,0.014817
0.747475,0.040404,0.536762,-0.000263,38.936474,0.018764
0.767677,0.040404,0.536562,-0.000007,38.933532,0.022467
0.787879,0.040404,0.536271,0.000213,38.930735,0.025909
0.808081,0.040404,0.535908,0.000399,38.928068,0.029071
0.828283,0.040404,0.535489,0.000553,38.925515,0.031939
0.848485,0.040404,0.535030,0.000677,38.923063,0.034501
0.868687,0.040404,0.534545,0.000773,38.920696,0.036747
0.888889,0.040404,0.534048,0.000844,38.918400,0.038668
0.909091,0.040404,0.533550,0.000892,38.916160,0.040260
0.929293,0.040404,0.533062,0.000921,38.913961,0.041518
0.949495,0.040404,0.532592,0.000932,38.911791,0.042439
0.969697,0.040404,0.532147,0.000930,38.909637,0.043022
0.989899,0.040404,0.531732,0.000917,38.907485,0.043269
1.010101,0.040404,0.531352,0.000896,38.905324,0.043181
1.030303,0.040404,0.531009,0.000872,38.903143,0.042761
1.050505,0.040404,0.530702,0.000848,38.900931,0.042015
1.070707,0.040404,0.530430,0.000826,38.898679,0.040948
