0.469388,0.061224,-0.015823
0.489796,0.061224,-0.015783
0.510204,0.061224,-0.015680
0.530612,0.061224,-0.015515
0.551020,0.061224,-0.015289
0.571429,0.061224,-0.015001
0.591837,0.061224,-0.014654
0.612245,0.061224,-0.014247
0.632653,0.061224,-0.013782
0.653061,0.061224,-0.013261
0.673469,0.061224,-0.012687
0.693878,0.061224,-0.012057
0.714286,0.061224,-0.011369
0.734694,0.061224,-0.010628
0.755102,0.061224,-0.009880
0.775510,0.061224,-0.009188
0.795918,0.061224,-0.008427
0.816327,0.061224,-0.007088
0.836735,0.061224,-0.004843
0.857143,0.061224,-0.003150
0.877551,0.061224,-0.005775
0.897959,0.061224,-0.014744
0.918367,0.061224,-0.023028
0.938776,0.061224,-0.013485
0.959184,0.061224,0.028526
0.979592,0.061224,0.098622
1.000000,0.061224,0.174900
0.000000,0.081633,0.260194
0.020408,0.081633,0.133442
0.040816,0.081633,0.032367
0.061224,0.081633,-0.023251
0.081633,0.081633,-0.039081
0.102041,0.081633,-0.035433
0.122449,0.081633,-0.029461
0.142857,0.081633,-0.027885
0.163265,0.081633,-0.030154
0.183673,0.081633,-0.033878
0.204082,0.081633,-0.037577
0.224490,0.081633,-0.040862
0.244898,0.081633,-0.043804
0.265306,0.081633,-0.046509
0.285714,0.081633,-0.049019
0.306122,0.081633,-0.051332
0.326531,0.081633,-0.053435
0.346939,0.081633,-0.055319
0.367347,0.081633,-0.056977
0.387755,0.081633,-0.058403
0.408163,0.081633,-0.059594
0.428571,0.081633,-0.060545
0.448980,0.081633,-0.061254
0.469388,0.081633,-0.061719
0.489796,0.081633,-0.061938
0.510204,0.081633,-0.061911
0.530612,0.081633,-0.061639
0.551020,0.081633,-0.061121
0.571429,0.081633,-0.060359
0.591837,0.081633,-0.059356
0.612245,0.081633,-0.058115
0.632653,0.081633,-0.056638
0.653061,0.081633,-0.054932
0.673469,0.081633,-0.053003
0.693878,0.081633,-0.050853
0.714286,0.081633,-0.048481
0.734694,0.081633,-0.045902
0.755102,0.081633,-0.043186
0.775510,0.081633,-0.040419
0.795918,0.081633,-0.037412
0.816327,0.081633,-0.033476
0.836735,0.081633,-0.028248
0.857143,0.081633,-0.023875
0.877551,0.081633,-0.025558
0.897959,0.081633,-0.035789
0.918367,0.081633,-0.044406
0.938776,0.081633,-0.027467
0.959184,0.081633,0.035456
0.979592,0.081633,0.139298
1.000000,0.081633,0.256049
0.000000,0.102041,0.334132
0.020408,0.102041,0.175616
0.040816,0.102041,0.049117
0.061224,0.102041,-0.019484
0.081633,0.102041,-0.037246
0.102041,0.102041,-0.029954
0.122449,0.102041,-0.019526
0.142857,0.102041,-0.014696
0.163265,0.102041,-0.014896
0.183673,0.102041,-0.017121
0.204082,0.102041,-0.019469
0.224490,0.102041,-0.021424
0.244898,0.102041,-0.023070
0.265306,0.102041,-0.024549
0.285714,0.102041,-0.025921
0.306122,0.102041,-0.027194
0.326531,0.102041,-0.028357
0.346939,0.102041,-0.029404
0.367347,0.102041,-0.030330
0.387755,0.102041,-0.031134
0.408163,0.102041,-0.031812
0.428571,0.102041,-0.032364
0.448980,0.102041,-0.032787
0.469388,0.102041,-0.033081
0.489796,0.102041,-0.033245
0.510204,0.102041,-0.033278
0.530612,0.102041,-0.033182
0.551020,0.102041,-0.032955
0.571429,0.102041,-0.032598
0.591837,0.102041,-0.032112
0.612245,0.102041,-0.031499
0.632653,0.102041,-0.030760
0.653061,0.102041,-0.029897
0.673469,0.102041,-0.028914
0.693878,0.102041,-0.027809
0.714286,0.102041,-0.026575
0.734694,0.102041,-0.025225
0.755102,0.102041,-0.023846
0.775510,0.102041,-0.022529
0.795918,0.102041,-0.021009
0.816327,0.102041,-0.018387
0.836735,0.102041,-0.014244
0.857143,0.102041,-0.011429
0.877551,0.102041,-0.016624
0.897959,0.102041,-0.032858
0.918367,0.102041,-0.046851
0.938776,0.102041,-0.027755
0.959184,0.102041,0.050790
0.979592,0.102041,0.182779
1.000000,0.102041,0.332347
0.000000,0.122449,0.406896
0.020408,0.122449,0.217768
0.040816,0.122449,0.066489
0.061224,0.122449,-0.014430
0.081633,0.122449,-0.033278
0.102041,0.122449,-0.021412
0.122449,0.122449,-0.005635
0.142857,0.122449,0.003263
0.163265,0.122449,0.005879
0.183673,0.122449,0.005863
0.204082,0.122449,0.005547
0.224490,0.122449,0.005577
0.244898,0.122449,0.005852
0.265306,0.122449,0.006191
0.285714,0.122449,0.006510
0.306122,0.122449,0.006792
0.326531,0.122449,0.007042
0.346939,0.122449,0.007262
0.367347,0.122449,0.007452
0.387755,0.122449,0.007611
0.408163,0.122449,0.007738
0.428571,0.122449,0.007831
0.448980,0.122449,0.007891
0.469388,0.122449,0.007916
0.489796,0.122449,0.007906
0.510204,0.122449,0.007861
0.530612,0.122449,0.007781
0.551020,0.122449,0.007666
0.571429,0.122449,0.007517
0.591837,0.122449,0.007336
0.612245,0.122449,0.007122
0.632653,0.122449,0.006877
0.653061,0.122449,0.006602
0.673469,0.122449,0.006298
0.693878,0.122449,0.005972
0.714286,0.122449,0.005639
0.734694,0.122449,0.005286
0.755102,0.122449,0.004815
0.775510,0.122449,0.004124
0.795918,0.122449,0.003566
0.816327,0.122449,0.004260
0.836735,0.122449,0.006692
0.857143,0.122449,0.007299
0.877551,0.122449,-0.002135
0.897959,0.122449,-0.025223
0.918367,0.122449,-0.045533
0.938776,0.122449,-0.025208
0.959184,0.122449,0.068033
0.979592,0.122449,0.226838
1.000000,0.122449,0.406658
0.000000,0.142857,0.482524
0.020408,0.142857,0.260170
0.040816,0.142857,0.082035
0.061224,0.142857,-0.012744
0.081633,0.142857,-0.033748
0.102041,0.142857,-0.018125
0.122449,0.142857,0.002237
0.142857,0.142857,0.014412
0.163265,0.142857,0.019040
0.183673,0.142857,0.020440
0.204082,0.142857,0.021401
0.224490,0.142857,0.022704
0.244898,0.142857,0.024233
0.265306,0.142857,0.025768
0.285714,0.142857,0.027202
0.306122,0.142857,0.028511
0.326531,0.142857,0.029697
0.346939,0.142857,0.030759
0.367347,0.142857,0.031695
0.387755,0.142857,0.032501
0.408163,0.142857,0.033173
0.428571,0.142857,0.033709
0.448980,0.142857,0.034106
0.469388,0.142857,0.034363
0.489796,0.142857,0.034478
0.510204,0.142857,0.034451
0.530612,0.142857,0.034282
0.551020,0.142857,0.033972
0.571429,0.142857,0.033522
0.591837,0.142857,0.032934
0.612245,0.142857,0.032211
0.632653,0.142857,0.031354
0.653061,0.142857,0.030368
0.673469,0.142857,0.029255
0.693878,0.142857,0.028027
0.714286,0.142857,0.026704
0.734694,0.142857,0.025274
0.755102,0.142857,0.023620
0.775510,0.142857,0.021628
0.795918,0.142857,0.019737
0.816327,0.142857,0.019296
0.836735,0.142857,0.020861
0.857143,0.142857,0.020134
0.877551,0.142857,0.007299
0.897959,0.142857,-0.021861
0.918367,0.142857,-0.047655
0.938776,0.142857,-0.025005
0.959184,0.142857,0.084367
0.979592,0.142857,0.271488
1.000000,0.142857,0.482822
0.000000,0.163265,0.563143
0.020408,0.163265,0.304125
0.040816,0.163265,0.096466
0.061224,0.163265,-0.014028
0.081633,0.163265,-0.038371
0.102041,0.163265,-0.019827
0.122449,0.163265,0.004356
0.142857,0.163265,0.019008
0.163265,0.163265,0.024814
0.183673,0.163265,0.026805
0.204082,0.163265,0.028251
0.224490,0.163265,0.030079
0.244898,0.163265,0.032157
0.265306,0.163265,0.034227
0.285714,0.163265,0.036163
0.306122,0.163265,0.037936
0.326531,0.163265,0.039544
0.346939,0.163265,0.040988
0.367347,0.163265,0.042263
0.387755,0.163265,0.043365
0.408163,0.163265,0.044289
0.428571,0.163265,0.045032
0.448980,0.163265,0.045589
0.469388,0.163265,0.045960
0.489796,0.163265,0.046142
0.510204,0.163265,0.046135
0.530612,0.163265,0.045939
0.551020,0.163265,0.045554
0.571429,0.163265,0.044983
0.591837,0.163265,0.044227
0.612245,0.163265,0.043289
0.632653,0.163265,0.042174
0.653061,0.163265,0.040885
0.673469,0.163265,0.039425
0.693878,0.163265,0.037810
0.714286,0.163265,0.036064
0.734694,0.163265,0.034172
0.755102,0.163265,0.031995
0.775510,0.163265,0.029405
0.795918,0.163265,0.026925
0.816327,0.163265,0.026142
0.836735,0.163265,0.027688
0.857143,0.163265,0.026486
0.877551,0.163265,0.011052
0.897959,0.163265,-0.023458
0.918367,0.163265,-0.053915
0.938776,0.163265,-0.027667
0.959184,0.163265,0.099799
0.979592,0.163265,0.317737
1.000000,0.163265,0.563391
0.000000,0.183673,0.649586
0.020408,0.183673,0.350756
0.040816,0.183673,0.111098
0.061224,0.183673,-0.016634
0.081633,0.183673,-0.045033
0.102041,0.183673,-0.023882
0.122449,0.183673,0.003881
0.142857,0.183673,0.020698
0.163265,0.183673,0.027308
0.183673,0.183673,0.029496
0.204082,0.183673,0.031045
0.224490,0.183673,0.033037
0.244898,0.183673,0.035327
0.265306,0.183673,0.037616
0.285714,0.183673,0.039759
0.306122,0.183673,0.041722
0.326531,0.183673,0.043504
0.346939,0.183673,0.045104
0.367347,0.183673,0.046519
0.387755,0.183673,0.047743
0.408163,0.183673,0.048772
0.428571,0.183673,0.049600
0.448980,0.183673,0.050224
0.469388,0.183673,0.050643
0.489796,0.183673,0.050854
0.510204,0.183673,0.050856
0.530612,0.183673,0.050649
0.551020,0.183673,0.050235
0.571429,0.183673,0.049615
0.591837,0.183673,0.048792
0.612245,0.183673,0.047768
0.632653,0.183673,0.046548
0.653061,0.183673,0.045136
0.673469,0.183673,0.043536
0.693878,0.183673,0.041764
0.714286,0.183673,0.039850
0.734694,0.183673,0.037773
0.755102,0.183673,0.035373
0.775510,0.183673,0.032501
0.795918,0.183673,0.029771
0.816327,0.183673,0.029019
0.836735,0.183673,0.030954
0.857143,0.183673,0.029673
0.877551,0.183673,0.011924
0.897959,0.183673,-0.027787
0.918367,0.183673,-0.062667
0.938776,0.183673,-0.032017
0.959184,0.183673,0.115284
0.979592,0.183673,0.366627
1.000000,0.183673,0.649631
0.000000,0.204082,0.742336
0.020408,0.204082,0.400726
0.040816,0.204082,0.126707
0.061224,0.204082,-0.019571
0.081633,0.204082,-0.052413
0.102041,0.204082,-0.028577
0.122449,0.204082,0.002906
0.142857,0.204082,0.021937
0.163265,0.204082,0.029309
0.183673,0.204082,0.031615
0.204082,0.204082,0.033186
0.224490,0.204082,0.035268
0.244898,0.204082,0.037702
0.265306,0.204082,0.040148
0.285714,0.204082,0.042440
0.306122,0.204082,0.044538
0.326531,0.204082,0.046443
0.346939,0.204082,0.048153
0.367347,0.204082,0.049665
0.387755,0.204082,0.050974
0.408163,0.204082,0.052073
0.428571,0.204082,0.052959
0.448980,0.204082,0.053627
0.469388,0.204082,0.054075
0.489796,0.204082,0.054302
0.510204,0.204082,0.054305
0.530612,0.204082,0.054085
0.551020,0.204082,0.053644
0.571429,0.204082,0.052982
0.591837,0.204082,0.052103
0.612245,0.204082,0.051010
0.632653,0.204082,0.049707
0.653061,0.204082,0.048199
0.673469,0.204082,0.046490
0.693878,0.204082,0.044599
0.714286,0.204082,0.042557
0.734694,0.204082,0.040342
0.755102,0.204082,0.037766
0.775510,0.204082,0.034663
0.795918,0.204082,0.031740
0.816327,0.204082,0.031098
0.836735,0.204082,0.033527
0.857143,0.204082,0.032242
0.877551,0.204082,0.012102
0.897959,0.204082,-0.033077
0.918367,0.204082,-0.072574
0.938776,0.204082,-0.037080
0.959184,0.204082,0.131599
0.979592,0.204082,0.418895
1.000000,0.204082,0.742221
0.000000,0.224490,0.841981
0.020408,0.224490,0.454450
0.040816,0.224490,0.143550
0.061224,0.224490,-0.022614
0.081633,0.224490,-0.060200
0.102041,0.224490,-0.033463
0.122449,0.224490,0.002034
0.142857,0.224490,0.023457
0.163265,0.224490,0.031663
0.183673,0.224490,0.034114
0.204082,0.224490,0.035725
0.224490,0.224490,0.037919
0.244898,0.224490,0.040522
0.265306,0.224490,0.043150
0.285714,0.224490,0.045613
0.306122,0.224490,0.047867
0.326531,0.224490,0.049912
0.346939,0.224490,0.051749
0.367347,0.224490,0.053372
0.387755,0.224490,0.054777
0.408163,0.224490,0.055957
0.428571,0.224490,0.056907
0.448980,0.224490,0.057623
0.469388,0.224490,0.058103
0.489796,0.224490,0.058344
0.510204,0.224490,0.058346
0.530612,0.224490,0.058108
0.551020,0.224490,0.057632
0.571429,0.224490,0.056918
0.591837,0.224490,0.055971
0.612245,0.224490,0.054795
0.632653,0.224490,0.053393
0.653061,0.224490,0.051770
0.673469,0.224490,0.049932
0.693878,0.224490,0.047898
0.714286,0.224490,0.045705
0.734694,0.224490,0.043325
0.755102,0.224490,0.040544
0.775510,0.224490,0.037175
0.795918,0.224490,0.034026
0.816327,0.224490,0.033483
0.836735,0.224490,0.036421
0.857143,0.224490,0.035109
0.877551,0.224490,0.012376
0.897959,0.224490,-0.038700
0.918367,0.224490,-0.083179
0.938776,0.224490,-0.042507
0.959184,0.224490,0.149119
0.979592,0.224490,0.475052
1.000000,0.224490,0.841767
0.000000,0.244898,0.949270
0.020408,0.244898,0.512300
0.040816,0.244898,0.161700
0.061224,0.244898,-0.025858
0.081633,0.244898,-0.068534
0.102041,0.244898,-0.038657
0.122449,0.244898,0.001172
0.142857,0.244898,0.025182
0.163265,0.244898,0.034299
0.183673,0.244898,0.036917
0.204082,0.244898,0.038583
0.224490,0.244898,0.040910
0.244898,0.244898,0.043705
0.265306,0.244898,0.046538
0.285714,0.244898,0.049195
0.306122,0.244898,0.051625
0.326531,0.244898,0.053829
0.346939,0.244898,0.055808
0.367347,0.244898,0.057558
0.387755,0.244898,0.059071
0.408163,0.244898,0.060342
0.428571,0.244898,0.061365
0.448980,0.244898,0.062136
0.469388,0.244898,0.062652
0.489796,0.244898,0.062911
0.510204,0.244898,0.062911
0.530612,0.244898,0.062653
0.551020,0.244898,0.062138
0.571429,0.244898,0.061367
0.591837,0.244898,0.060345
0.612245,0.244898,0.059075
0.632653,0.244898,0.057562
0.653061,0.244898,0.055810
0.673469,0.244898,0.053826
0.693878,0.244898,0.051632
0.714286,0.244898,0.049268
0.734694,0.244898,0.046703
0.755102,0.244898,0.043693
0.775510,0.244898,0.040028
0.795918,0.244898,0.036625
0.816327,0.244898,0.036179
0.836735,0.244898,0.039654
0.857143,0.244898,0.038299
0.877551,0.244898,0.012762
0.897959,0.244898,-0.044679
0.918367,0.244898,-0.094543
0.938776,0.244898,-0.048317
0.959184,0.244898,0.167997
0.979592,0.244898,0.535530
1.000000,0.244898,0.948977
0.000000,0.265306,1.065051
0.020408,0.265306,0.574696
0.040816,0.265306,0.181233
0.061224,0.265306,-0.029425
0.081633,0.265306,-0.077603
0.102041,0.265306,-0.044351
0.122449,0.265306,0.000135
0.142857,0.265306,0.026921
0.163265,0.265306,0.037004
0.183673,0.265306,0.039790
0.204082,0.265306,0.041503
0.224490,0.265306,0.043961
0.244898,0.265306,0.046953
0.265306,0.265306,0.049996
0.285714,0.265306,0.052852
0.306122,0.265306,0.055463
0.326531,0.265306,0.057831
0.346939,0.265306,0.059956
0.367347,0.265306,0.061835
0.387755,0.265306,0.063460
0.408163,0.265306,0.064825
0.428571,0.265306,0.065924
0.448980,0.265306,0.066752
0.469388,0.265306,0.067305
0.489796,0.265306,0.067583
0.510204,0.265306,0.067583
0.530612,0.265306,0.067305
0.551020,0.265306,0.066751
0.571429,0.265306,0.065923
0.591837,0.265306,0.064824
0.612245,0.265306,0.063459
0.632653,0.265306,0.061833
0.653061,0.265306,0.059951
0.673469,0.265306,0.057819
0.693878,0.265306,0.055462
0.714286,0.265306,0.052925
0.734694,0.265306,0.050170
0.755102,0.265306,0.046925
0.775510,0.265306,0.042953
0.795918,0.265306,0.039291
0.816327,0.265306,0.038962
0.836735,0.265306,0.043031
0.857143,0.265306,0.041647
0.877551,0.265306,0.013101
0.897959,0.265306,-0.051191
0.918367,0.265306,-0.106853
0.938776,0.265306,-0.054628
0.959184,0.265306,0.188337
0.979592,0.265306,0.600774
1.000000,0.265306,1.064669
0.000000,0.285714,1.190229
0.020408,0.285714,0.642107
0.040816,0.285714,0.202269
0.061224,0.285714,-0.033386
0.081633,0.285714,-0.087539
0.102041,0.285714,-0.050670
0.122449,0.285714,-0.001180
0.142857,0.285714,0.028573
0.163265,0.285714,0.039672
0.183673,0.285714,0.042611
0.204082,0.285714,0.044348
0.224490,0.285714,0.046923
0.244898,0.285714,0.050103
0.265306,0.285714,0.053352
0.285714,0.285714,0.056402
0.306122,0.285714,0.059190
0.326531,0.285714,0.061717
0.346939,0.285714,0.063985
0.367347,0.285714,0.065990
0.387755,0.285714,0.067724
0.408163,0.285714,0.069181
0.428571,0.285714,0.070353
0.448980,0.285714,0.071236
0.469388,0.285714,0.071827
0.489796,0.285714,0.072123
0.510204,0.285714,0.072123
0.530612,0.285714,0.071827
0.551020,0.285714,0.071235
0.571429,0.285714,0.070351
0.591837,0.285714,0.069179
0.612245,0.285714,0.067722
0.632653,0.285714,0.065987
0.653061,0.285714,0.063978
0.673469,0.285714,0.061703
0.693878,0.285714,0.059188
0.714286,0.285714,0.056483
0.734694,0.285714,0.053547
0.755102,0.285714,0.050070
0.775510,0.285714,0.045791
0.795918,0.285714,0.041874
0.816327,0.285714,0.041699
0.836735,0.285714,0.046439
0.857143,0.285714,0.045053
0.877551,0.285714,0.013286
0.897959,0.285714,-0.058381
0.918367,0.285714,-0.120280
0.938776,0.285714,-0.061539
0.959184,0.285714,0.210263
0.979592,0.285714,0.671270
1.000000,0.285714,1.189733
0.000000,0.306122,1.325758
0.020408,0.306122,0.715042
0.040816,0.306122,0.224960
0.061224,0.306122,-0.037789
0.081633,0.306122,-0.098440
0.102041,0.306122,-0.057688
0.122449,0.306122,-0.002820
0.142857,0.306122,0.030109
0.163265,0.306122,0.042273
0.183673,0.306122,0.045346
0.204082,0.306122,0.047080
0.224490,0.306122,0.049752
0.244898,0.306122,0.053109
0.265306,0.306122,0.056554
0.285714,0.306122,0.059790
0.306122,0.306122,0.062747
0.326531,0.306122,0.065426
0.346939,0.306122,0.067831
0.367347,0.306122,0.069956
0.387755,0.306122,0.071795
0.408163,0.306122,0.073339
0.428571,0.306122,0.074582
0.448980,0.306122,0.075518
0.469388,0.306122,0.076145
0.489796,0.306122,0.076459
0.510204,0.306122,0.076459
0.530612,0.306122,0.076144
0.551020,0.306122,0.075518
0.571429,0.306122,0.074581
0.591837,0.306122,0.073337
0.612245,0.306122,0.071793
0.632653,0.306122,0.069954
0.653061,0.306122,0.067824
0.673469,0.306122,0.065412
0.693878,0.306122,0.062747
0.714286,0.306122,0.059883
0.734694,0.306122,0.056773
0.755102,0.306122,0.053071
0.775510,0.306122,0.048488
0.795918,0.306122,0.044324
0.816327,0.306122,0.044346
0.836735,0.306122,0.049844
0.857143,0.306122,0.048490
0.877551,0.306122,0.013271
0.897959,0.306122,-0.066343
0.918367,0.306122,-0.134957
0.938776,0.306122,-0.069126
0.959184,0.306122,0.233927
0.979592,0.306122,0.747548
1.000000,0.306122,1.325118
0.000000,0.326531,1.472651
0.020408,0.326531,0.794042
0.040816,0.326531,0.249469
0.061224,0.326531,-0.042673
0.081633,0.326531,-0.110397
0.102041,0.326531,-0.065473
0.122449,0.326531,-0.004813
0.142857,0.326531,0.031521
0.163265,0.326531,0.044805
0.183673,0.326531,0.047991
0.204082,0.326531,0.049690
0.224490,0.326531,0.052440
0.244898,0.326531,0.055960
0.265306,0.326531,0.059592
0.285714,0.326531,0.063005
0.306122,0.326531,0.066123
0.326531,0.326531,0.068946
0.346939,0.326531,0.071480
0.367347,0.326531,0.073720
0.387755,0.326531,0.075658
0.408163,0.326531,0.077285
0.428571,0.326531,0.078595
0.448980,0.326531,0.079582
0.469388,0.326531,0.080242
0.489796,0.326531,0.080573
0.510204,0.326531,0.080573
0.530612,0.326531,0.080242
0.551020,0.326531,0.079581
0.571429,0.326531,0.078594
0.591837,0.326531,0.077284
0.612245,0.326531,0.075657
0.632653,0.326531,0.073719
0.653061,0.326531,0.071474
0.673469,0.326531,0.068931
0.693878,0.326531,0.066123
0.714286,0.326531,0.063110
0.734694,0.326531,0.059836
0.755102,0.326531,0.055917
0.775510,0.326531,0.051031
0.795918,0.326531,0.046628
0.816327,0.326531,0.046895
0.836735,0.326531,0.053246
0.857143,0.326531,0.051961
0.877551,0.326531,0.013035
0.897959,0.326531,-0.075156
0.918367,0.326531,-0.151010
0.938776,0.326531,-0.077459
0.959184,0.326531,0.259499
0.979592,0.326531,0.830173
1.000000,0.326531,1.471833
0.000000,0.346939,1.631992
0.020408,0.346939,0.879688
0.040816,0.346939,0.275969
0.061224,0.346939,-0.048085
0.081633,0.346939,-0.123511
0.102041,0.346939,-0.074095
0.122449,0.346939,-0.007190
0.142857,0.346939,0.032801
0.163265,0.346939,0.047265
0.183673,0.346939,0.050542
0.204082,0.346939,0.052174
0.224490,0.346939,0.054977
0.244898,0.346939,0.058648
0.265306,0.346939,0.062456
0.285714,0.346939,0.066038
0.306122,0.346939,0.069307
0.326531,0.346939,0.072267
0.346939,0.346939,0.074923
0.367347,0.346939,0.077271
0.387755,0.346939,0.079302
0.408163,0.346939,0.081007
0.428571,0.346939,0.082380
0.448980,0.346939,0.083415
0.469388,0.346939,0.084107
0.489796,0.346939,0.084454
0.510204,0.346939,0.084453
0.530612,0.346939,0.084107
0.551020,0.346939,0.083414
0.571429,0.346939,0.082379
0.591837,0.346939,0.081006
0.612245,0.346939,0.079301
0.632653,0.346939,0.077269
0.653061,0.346939,0.074916
0.673469,0.346939,0.072250
0.693878,0.346939,0.069308
0.714286,0.346939,0.066154
0.734694,0.346939,0.062727
0.755102,0.346939,0.058598
0.775510,0.346939,0.053412
0.795918,0.346939,0.048779
0.816327,0.346939,0.049341
0.836735,0.346939,0.056651
0.857143,0.346939,0.055473
0.877551,0.346939,0.012561
0.897959,0.346939,-0.084898
0.918367,0.346939,-0.168570
0.938776,0.346939,-0.086607
0.959184,0.346939,0.287163
0.979592,0.346939,0.919754
1.000000,0.346939,1.630957
0.000000,0.367347,1.804950
0.020408,0.367347,0.972603
0.040816,0.367347,0.304645
0.061224,0.367347,-0.054076
0.081633,0.367347,-0.137889
0.102041,0.367347,-0.083631
0.122449,0.367347,-0.009984
0.142857,0.367347,0.033938
0.163265,0.367347,0.049649
0.183673,0.367347,0.052991
0.204082,0.367347,0.054520
0.224490,0.367347,0.057353
0.244898,0.367347,0.061159
0.265306,0.367347,0.065133
0.285714,0.367347,0.068873
0.306122,0.367347,0.072285
0.326531,0.367347,0.075372
0.346939,0.367347,0.078142
0.367347,0.367347,0.080591
