
N = 1
Max Execution Time: 0.000674963 seconds
Max Execution Time: 0.000700951 seconds
Max Execution Time: 0.000740051 seconds
Max Execution Time: 0.000730991 seconds
Max Execution Time: 0.000725031 seconds
Max Execution Time: 0.000113106 seconds
Max Execution Time: 0.000745058 seconds
Max Execution Time: 0.000764132 seconds
Max Execution Time: 0.000764847 seconds
Max Execution Time: 0.0004004 seconds

N = 10
Max Execution Time: 0.00185661 seconds
Max Execution Time: 0.00309587 seconds
Max Execution Time: 0.00278997 seconds
Max Execution Time: 0.00302196 seconds
Max Execution Time: 0.00542593 seconds
Max Execution Time: 0.00173704 seconds
Max Execution Time: 0.003304 seconds
Max Execution Time: 0.00422139 seconds
Max Execution Time: 0.00381494 seconds
Max Execution Time: 0.00284386 seconds

N = 100
Max Execution Time: 0.0278921 seconds
Max Execution Time: 0.0361049 seconds
Max Execution Time: 0.0171621 seconds
Max Execution Time: 0.051873 seconds
Max Execution Time: 0.016186 seconds
Max Execution Time: 0.0178709 seconds
Max Execution Time: 0.028748 seconds
Max Execution Time: 0.0126829 seconds
Max Execution Time: 0.0685181 seconds
Max Execution Time: 0.010885 seconds

N = 1,000
Max Execution Time: 0.034678 seconds
Max Execution Time: 0.0148941 seconds
Max Execution Time: 0.0583341 seconds
Max Execution Time: 0.0233519 seconds
Max Execution Time: 0.0325701 seconds
Max Execution Time: 0.043499 seconds
Max Execution Time: 0.032244 seconds
Max Execution Time: 0.062022 seconds
Max Execution Time: 0.024879 seconds
Max Execution Time: 0.0512021 seconds

N = 10,000
Max Execution Time: 0.262208 seconds
Max Execution Time: 0.233793 seconds
Max Execution Time: 0.258427 seconds
Max Execution Time: 0.305611 seconds
Max Execution Time: 0.243293 seconds
Max Execution Time: 0.23579 seconds
Max Execution Time: 0.233414 seconds
Max Execution Time: 0.2256 seconds
Max Execution Time: 0.207907 seconds
Max Execution Time: 0.214537 seconds

N = 100,000
Max Execution Time: 2.59046 seconds
Max Execution Time: 1.62284 seconds
Max Execution Time: 1.70747 seconds
Max Execution Time: 1.39411 seconds
Max Execution Time: 1.48676 seconds
Max Execution Time: 1.45794 seconds
Max Execution Time: 1.33059 seconds
Max Execution Time: 1.49724 seconds
Max Execution Time: 1.40075 seconds
Max Execution Time: 1.42944 seconds

N = 1,000,000
Max Execution Time: 10.5607 seconds
Max Execution Time: 10.6632 seconds
Max Execution Time: 10.9688 seconds
Max Execution Time: 11.562 seconds
Max Execution Time: 11.8099 seconds
Max Execution Time: 10.9274 seconds
Max Execution Time: 10.8641 seconds
Max Execution Time: 10.4582 seconds
Max Execution Time: 10.506 seconds
Max Execution Time: 11.1934 seconds

N = 10,000,000
Max Execution Time: 125.624 seconds
Max Execution Time: 126.269 seconds
Max Execution Time: 125.03 seconds
Max Execution Time: 124.911 seconds
Max Execution Time: 126.028 seconds
Max Execution Time: 125.223 seconds
Max Execution Time: 124.822 seconds
Max Execution Time: 124.303 seconds
Max Execution Time: 124.404 seconds
Max Execution Time: 125.394 seconds
